context,base_factor_kgco2e_per_mwh,stress_envelope,active_assumption_blocks,latent_technology_correlation,iterations,technology,first_rank_frequency_pct,cold_plate_below_one_phase_frequency_pct,median_first_to_second_margin_pct,base_seed,scenario_seed_hex,interpretation
2023 low-carbon state (VT),23.695374653003146,narrow,service equivalence only,0.5,20000,One-phase,0.0,98.635,5.332507683514065,20250730,a53110db422f0ed1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,service equivalence only,0.5,20000,Two-phase,100.0,98.635,5.332507683514065,20250730,a53110db422f0ed1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,service equivalence only,1.0,20000,Air-cooled,0.0,100.0,5.323338879172557,20250730,1f0c18c91893210c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,service equivalence only,1.0,20000,Cold plate,0.0,100.0,5.323338879172557,20250730,1f0c18c91893210c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,service equivalence only,1.0,20000,One-phase,0.0,100.0,5.323338879172557,20250730,1f0c18c91893210c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,service equivalence only,1.0,20000,Two-phase,100.0,100.0,5.323338879172557,20250730,1f0c18c91893210c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,all four blocks,0.0,20000,Air-cooled,0.015,57.955,5.195228362195293,20250730,093b29106e35193f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,all four blocks,0.0,20000,Cold plate,21.785,57.955,5.195228362195293,20250730,093b29106e35193f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,all four blocks,0.0,20000,One-phase,15.175,57.955,5.195228362195293,20250730,093b29106e35193f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,all four blocks,0.0,20000,Two-phase,63.025,57.955,5.195228362195293,20250730,093b29106e35193f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,all four blocks,0.5,20000,Air-cooled,0.005,62.56,4.4599014695916095,20250730,4bcb341678fb69ef,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,all four blocks,0.5,20000,Cold plate,16.295,62.56,4.4599014695916095,20250730,4bcb341678fb69ef,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,all four blocks,0.5,20000,One-phase,8.44,62.56,4.4599014695916095,20250730,4bcb341678fb69ef,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,all four blocks,0.5,20000,Two-phase,75.26,62.56,4.4599014695916095,20250730,4bcb341678fb69ef,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,all four blocks,1.0,20000,Air-cooled,0.0,100.0,5.323068347776361,20250730,6b0b998b1a8a9a1a,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,all four blocks,1.0,20000,Cold plate,0.0,100.0,5.323068347776361,20250730,6b0b998b1a8a9a1a,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,all four blocks,1.0,20000,One-phase,0.0,100.0,5.323068347776361,20250730,6b0b998b1a8a9a1a,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,all four blocks,1.0,20000,Two-phase,100.0,100.0,5.323068347776361,20250730,6b0b998b1a8a9a1a,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,grid only,0.0,20000,Air-cooled,0.0,100.0,5.323437180563828,20250730,0e0202b1d299ab5f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,grid only,0.0,20000,Cold plate,0.0,100.0,5.323437180563828,20250730,0e0202b1d299ab5f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,grid only,0.0,20000,One-phase,0.0,100.0,5.323437180563828,20250730,0e0202b1d299ab5f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,grid only,0.0,20000,Two-phase,100.0,100.0,5.323437180563828,20250730,0e0202b1d299ab5f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,grid only,0.5,20000,Air-cooled,0.0,100.0,5.32314720435928,20250730,37d10b8f69e6229f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,grid only,0.5,20000,Cold plate,0.0,100.0,5.32314720435928,20250730,37d10b8f69e6229f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,grid only,0.5,20000,One-phase,0.0,100.0,5.32314720435928,20250730,37d10b8f69e6229f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,grid only,0.5,20000,Two-phase,100.0,100.0,5.32314720435928,20250730,37d10b8f69e6229f,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,grid only,1.0,20000,Air-cooled,0.0,100.0,5.32317024896265,20250730,a2af56cc4765059d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,grid only,1.0,20000,Cold plate,0.0,100.0,5.32317024896265,20250730,a2af56cc4765059d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,grid only,1.0,20000,One-phase,0.0,100.0,5.32317024896265,20250730,a2af56cc4765059d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,grid only,1.0,20000,Two-phase,100.0,100.0,5.32317024896265,20250730,a2af56cc4765059d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,use phase only,0.0,20000,Air-cooled,0.0,98.425,5.328265770143492,20250730,1d319acfbc57b6a1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,use phase only,0.0,20000,Cold plate,0.0,98.425,5.328265770143492,20250730,1d319acfbc57b6a1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,use phase only,0.0,20000,One-phase,0.0,98.425,5.328265770143492,20250730,1d319acfbc57b6a1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,use phase only,0.0,20000,Two-phase,100.0,98.425,5.328265770143492,20250730,1d319acfbc57b6a1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,use phase only,0.5,20000,Air-cooled,0.0,99.89,5.313731986670012,20250730,b77e4e1d1c631e6c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,use phase only,0.5,20000,Cold plate,0.0,99.89,5.313731986670012,20250730,b77e4e1d1c631e6c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,use phase only,0.5,20000,One-phase,0.0,99.89,5.313731986670012,20250730,b77e4e1d1c631e6c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,use phase only,0.5,20000,Two-phase,100.0,99.89,5.313731986670012,20250730,b77e4e1d1c631e6c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,use phase only,1.0,20000,Air-cooled,0.0,100.0,5.323202543687655,20250730,76a2b862f67dbe5a,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,use phase only,1.0,20000,Cold plate,0.0,100.0,5.323202543687655,20250730,76a2b862f67dbe5a,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,use phase only,1.0,20000,One-phase,0.0,100.0,5.323202543687655,20250730,76a2b862f67dbe5a,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,use phase only,1.0,20000,Two-phase,100.0,100.0,5.323202543687655,20250730,76a2b862f67dbe5a,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,embodied only,0.0,20000,Air-cooled,5.25,53.42,11.009747937329927,20250730,938dfcf7d2950d69,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,embodied only,0.0,20000,Cold plate,27.555,53.42,11.009747937329927,20250730,938dfcf7d2950d69,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,embodied only,0.0,20000,One-phase,23.995,53.42,11.009747937329927,20250730,938dfcf7d2950d69,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,embodied only,0.0,20000,Two-phase,43.2,53.42,11.009747937329927,20250730,938dfcf7d2950d69,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,embodied only,0.5,20000,Air-cooled,1.845,54.385,7.973235733907414,20250730,a1e65ce4577277d3,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,embodied only,0.5,20000,Cold plate,26.3,54.385,7.973235733907414,20250730,a1e65ce4577277d3,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,embodied only,0.5,20000,One-phase,22.48,54.385,7.973235733907414,20250730,a1e65ce4577277d3,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,embodied only,0.5,20000,Two-phase,49.375,54.385,7.973235733907414,20250730,a1e65ce4577277d3,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,embodied only,1.0,20000,Air-cooled,0.0,100.0,5.323838750788523,20250730,33b727c16e9dc426,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,embodied only,1.0,20000,Cold plate,0.0,100.0,5.323838750788523,20250730,33b727c16e9dc426,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,embodied only,1.0,20000,One-phase,0.0,100.0,5.323838750788523,20250730,33b727c16e9dc426,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,embodied only,1.0,20000,Two-phase,100.0,100.0,5.323838750788523,20250730,33b727c16e9dc426,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,service equivalence only,0.0,20000,Air-cooled,0.0,72.245,4.836285393531625,20250730,d80d7f2f0353fa3b,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,service equivalence only,0.0,20000,Cold plate,3.38,72.245,4.836285393531625,20250730,d80d7f2f0353fa3b,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,service equivalence only,0.0,20000,One-phase,0.485,72.245,4.836285393531625,20250730,d80d7f2f0353fa3b,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,service equivalence only,0.0,20000,Two-phase,96.135,72.245,4.836285393531625,20250730,d80d7f2f0353fa3b,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,service equivalence only,0.5,20000,Air-cooled,0.0,81.085,5.08621206383676,20250730,a52ab3b7dfa5324e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,service equivalence only,0.5,20000,Cold plate,0.52,81.085,5.08621206383676,20250730,a52ab3b7dfa5324e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,service equivalence only,0.5,20000,One-phase,0.02,81.085,5.08621206383676,20250730,a52ab3b7dfa5324e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,service equivalence only,0.5,20000,Two-phase,99.46,81.085,5.08621206383676,20250730,a52ab3b7dfa5324e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,service equivalence only,1.0,20000,Air-cooled,0.0,100.0,5.323338879172557,20250730,fd6df5bed83aa527,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,service equivalence only,1.0,20000,Cold plate,0.0,100.0,5.323338879172557,20250730,fd6df5bed83aa527,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,service equivalence only,1.0,20000,One-phase,0.0,100.0,5.323338879172557,20250730,fd6df5bed83aa527,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,service equivalence only,1.0,20000,Two-phase,100.0,100.0,5.323338879172557,20250730,fd6df5bed83aa527,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,all four blocks,0.0,20000,Air-cooled,5.615,53.45,10.894305875543353,20250730,88d416156c85ff49,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,all four blocks,0.0,20000,Cold plate,27.41,53.45,10.894305875543353,20250730,88d416156c85ff49,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,all four blocks,0.0,20000,One-phase,24.255,53.45,10.894305875543353,20250730,88d416156c85ff49,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,all four blocks,0.0,20000,Two-phase,42.72,53.45,10.894305875543353,20250730,88d416156c85ff49,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,all four blocks,0.5,20000,Air-cooled,2.06,54.405,7.886002859223307,20250730,bdaba65a86287831,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,all four blocks,0.5,20000,Cold plate,26.07,54.405,7.886002859223307,20250730,bdaba65a86287831,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,all four blocks,0.5,20000,One-phase,22.355,54.405,7.886002859223307,20250730,bdaba65a86287831,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,all four blocks,0.5,20000,Two-phase,49.515,54.405,7.886002859223307,20250730,bdaba65a86287831,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,all four blocks,1.0,20000,Air-cooled,0.0,100.0,5.323537246778953,20250730,c4a65a5baab0bc9d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,all four blocks,1.0,20000,Cold plate,0.0,100.0,5.323537246778953,20250730,c4a65a5baab0bc9d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,all four blocks,1.0,20000,One-phase,0.0,100.0,5.323537246778953,20250730,c4a65a5baab0bc9d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,screening,all four blocks,1.0,20000,Two-phase,100.0,100.0,5.323537246778953,20250730,c4a65a5baab0bc9d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,grid only,0.0,20000,Air-cooled,0.0,100.0,5.3233554775132585,20250730,5e9abf20c24b14c5,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,grid only,0.0,20000,Cold plate,0.0,100.0,5.3233554775132585,20250730,5e9abf20c24b14c5,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,grid only,0.0,20000,One-phase,0.0,100.0,5.3233554775132585,20250730,5e9abf20c24b14c5,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,grid only,0.0,20000,Two-phase,100.0,100.0,5.3233554775132585,20250730,5e9abf20c24b14c5,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,grid only,0.5,20000,Air-cooled,0.0,100.0,5.323467220210931,20250730,bff199c6a4fbc686,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,grid only,0.5,20000,Cold plate,0.0,100.0,5.323467220210931,20250730,bff199c6a4fbc686,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,grid only,0.5,20000,One-phase,0.0,100.0,5.323467220210931,20250730,bff199c6a4fbc686,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,grid only,0.5,20000,Two-phase,100.0,100.0,5.323467220210931,20250730,bff199c6a4fbc686,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,grid only,1.0,20000,Air-cooled,0.0,100.0,5.323164596508745,20250730,b1062f0cf9268fe1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,grid only,1.0,20000,Cold plate,0.0,100.0,5.323164596508745,20250730,b1062f0cf9268fe1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,grid only,1.0,20000,One-phase,0.0,100.0,5.323164596508745,20250730,b1062f0cf9268fe1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,grid only,1.0,20000,Two-phase,100.0,100.0,5.323164596508745,20250730,b1062f0cf9268fe1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,use phase only,0.0,20000,Air-cooled,0.0,84.64,5.177846244757212,20250730,401966c4347a306e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,use phase only,0.0,20000,Cold plate,0.01,84.64,5.177846244757212,20250730,401966c4347a306e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,use phase only,0.0,20000,One-phase,0.0,84.64,5.177846244757212,20250730,401966c4347a306e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,use phase only,0.0,20000,Two-phase,99.99,84.64,5.177846244757212,20250730,401966c4347a306e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,use phase only,0.5,20000,Air-cooled,0.0,93.03,5.281831436719731,20250730,ce162b9c5e97f212,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,use phase only,0.5,20000,Cold plate,0.0,93.03,5.281831436719731,20250730,ce162b9c5e97f212,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,use phase only,0.5,20000,One-phase,0.0,93.03,5.281831436719731,20250730,ce162b9c5e97f212,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,use phase only,0.5,20000,Two-phase,100.0,93.03,5.281831436719731,20250730,ce162b9c5e97f212,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,use phase only,1.0,20000,Air-cooled,0.0,100.0,5.323403368082191,20250730,29529d7b8850f105,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,use phase only,1.0,20000,Cold plate,0.0,100.0,5.323403368082191,20250730,29529d7b8850f105,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,use phase only,1.0,20000,One-phase,0.0,100.0,5.323403368082191,20250730,29529d7b8850f105,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,use phase only,1.0,20000,Two-phase,100.0,100.0,5.323403368082191,20250730,29529d7b8850f105,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,embodied only,0.0,20000,Air-cooled,13.905,51.395,25.10307204991686,20250730,fc9dfe0a076857cc,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,embodied only,0.0,20000,Cold plate,27.03,51.395,25.10307204991686,20250730,fc9dfe0a076857cc,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,embodied only,0.0,20000,One-phase,25.77,51.395,25.10307204991686,20250730,fc9dfe0a076857cc,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,embodied only,0.0,20000,Two-phase,33.295,51.395,25.10307204991686,20250730,fc9dfe0a076857cc,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,embodied only,0.5,20000,Air-cooled,9.435,52.175,16.081533636681478,20250730,70800964f1bccca3,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,embodied only,0.5,20000,Cold plate,27.845,52.175,16.081533636681478,20250730,70800964f1bccca3,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,wide,embodied only,0.5,20000,One-phase,25.26,52.175,16.081533636681478,20250730,70800964f1bccca3,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
